HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3YJ6NA41JCUU3R8B691XW8URY9EPJ6,A3SEWCUP9B9F6P,Submitted,Tue Jul 15 20:24:55 GMT 2014,Tue Jul 15 20:36:36 GMT 2014,Wed Jul 16 13:36:36 PDT 2014,,,,701,0% (0/0),0% (0/0),0% (0/0),5596563,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3X66WABAJXWD50DN05JNMSZA1L6G3I,ATS4LL42S463Z,Submitted,Tue Jul 15 20:29:01 GMT 2014,Tue Jul 15 20:36:40 GMT 2014,Wed Jul 16 13:36:40 PDT 2014,,,,459,0% (0/0),0% (0/0),0% (0/0),1570275,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3RWE2M8QWIONY0VC4MEZAEA0ZL70NE,A3Q0XAGQ7TD7MP,Submitted,Tue Jul 15 20:23:14 GMT 2014,Tue Jul 15 20:36:46 GMT 2014,Wed Jul 16 13:36:46 PDT 2014,,,,812,0% (0/0),0% (0/0),0% (0/0),667810,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,34Z02EIMITRLTD0W1I0BJDGSO3U0TG,A2SGP8OW1AYM45,Submitted,Tue Jul 15 20:29:42 GMT 2014,Tue Jul 15 20:36:17 GMT 2014,Wed Jul 16 13:36:17 PDT 2014,,,,395,0% (0/0),0% (0/0),0% (0/0),7097942,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3M0BCWMB8WAE5H70U32BQEJAJ18BW2,A3FFZN4FO3Q789,Submitted,Tue Jul 15 20:27:14 GMT 2014,Tue Jul 15 20:36:39 GMT 2014,Wed Jul 16 13:36:39 PDT 2014,,,,565,0% (0/0),0% (0/0),0% (0/0),3547750,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3S3AMIZX3VJY6GZFR8TG9A07U63DC3,A309BLCQJHQULO,Submitted,Tue Jul 15 20:30:23 GMT 2014,Tue Jul 15 20:36:41 GMT 2014,Wed Jul 16 13:36:41 PDT 2014,,,,378,0% (0/0),0% (0/0),0% (0/0),9058752,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3KKG4CDWKJCJ8M9JMDIW4G5TB86944,A239MVV887NFN2,Submitted,Tue Jul 15 20:25:01 GMT 2014,Tue Jul 15 20:36:52 GMT 2014,Wed Jul 16 13:36:52 PDT 2014,,,,711,0% (0/0),0% (0/0),0% (0/0),27947,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3H0W84IWBLG74O2Y50UV4NHEUJ6REF,A2QJGPYZZ1DTIP,Submitted,Tue Jul 15 20:23:38 GMT 2014,Tue Jul 15 20:37:02 GMT 2014,Wed Jul 16 13:37:02 PDT 2014,,,,804,0% (0/0),0% (0/0),0% (0/0),1857388,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3SB5N7Y3O4IHO8EQHI14KU13Y9M0G7,A34L4SATGT1O68,Submitted,Tue Jul 15 20:30:32 GMT 2014,Tue Jul 15 20:37:04 GMT 2014,Wed Jul 16 13:37:04 PDT 2014,,,,392,0% (0/0),0% (0/0),0% (0/0),1990808,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,36U2A8VAG2DJNP6UFHXSAENGH3HKYU,A3HOZA7QXYKN5Y,Submitted,Tue Jul 15 20:27:58 GMT 2014,Tue Jul 15 20:37:06 GMT 2014,Wed Jul 16 13:37:06 PDT 2014,,,,548,0% (0/0),0% (0/0),0% (0/0),3162567,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,392CY0QWG25CJN2MQ7O9H94WUYTI4W,A2IABGWWDKRQS3,Submitted,Tue Jul 15 20:25:47 GMT 2014,Tue Jul 15 20:37:13 GMT 2014,Wed Jul 16 13:37:13 PDT 2014,,,,686,0% (0/0),0% (0/0),0% (0/0),1471129,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3L0KT67Y8FUHB8J2KQ6U10EQYXTYSO,A2N4DD7IS7EI2D,Submitted,Tue Jul 15 20:26:18 GMT 2014,Tue Jul 15 20:37:16 GMT 2014,Wed Jul 16 13:37:16 PDT 2014,,,,658,0% (0/0),0% (0/0),0% (0/0),1949034,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3II4UPYCOKL20H9YWQUBTFPOYL3QDK,AND6DQZ62U6VV,Submitted,Tue Jul 15 20:29:00 GMT 2014,Tue Jul 15 20:37:27 GMT 2014,Wed Jul 16 13:37:27 PDT 2014,,,,507,0% (0/0),0% (0/0),0% (0/0),6020076,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3NG53N1RLWX5JACSF5467ILDIYKP8M,A2NZ7RMSBXESNI,Submitted,Tue Jul 15 20:23:39 GMT 2014,Tue Jul 15 20:37:39 GMT 2014,Wed Jul 16 13:37:39 PDT 2014,,,,840,0% (0/0),0% (0/0),0% (0/0),8197568,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3HWRJOOET6GJ532BKPU0UXMAGLPESQ,A3JZS32RQUWGJM,Submitted,Tue Jul 15 20:32:29 GMT 2014,Tue Jul 15 20:37:52 GMT 2014,Wed Jul 16 13:37:52 PDT 2014,,,,323,0% (0/0),0% (0/0),0% (0/0),6391971,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3GA6AFUKOP2R5W8YKB157SBBGLI3H3,A1F8MOWCCVDIH2,Submitted,Tue Jul 15 20:23:17 GMT 2014,Tue Jul 15 20:37:55 GMT 2014,Wed Jul 16 13:37:55 PDT 2014,,,,878,0% (0/0),0% (0/0),0% (0/0),5695820,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3KWTYT0871HW57ESPF4WEH22BYJL5J,A1MYLC3OAJ2H0R,Submitted,Tue Jul 15 20:27:53 GMT 2014,Tue Jul 15 20:38:14 GMT 2014,Wed Jul 16 13:38:14 PDT 2014,,,,621,0% (0/0),0% (0/0),0% (0/0),2773442,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3VHHR074H4VBSBSBD8JTC1GY24EL7Y,A20T7BV3AWHHWK,Submitted,Tue Jul 15 20:28:31 GMT 2014,Tue Jul 15 20:38:11 GMT 2014,Wed Jul 16 13:38:11 PDT 2014,,,,580,0% (0/0),0% (0/0),0% (0/0),8986922,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3H0W84IWBLG74O2Y50UV4NHEUJ6ER2,A3ORHIBPW51AZB,Submitted,Tue Jul 15 20:25:45 GMT 2014,Tue Jul 15 20:38:12 GMT 2014,Wed Jul 16 13:38:12 PDT 2014,,,,747,0% (0/0),0% (0/0),0% (0/0),1263952,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3LBXNTKX0S9A6OXT6OK11R2R43BX97,A3F90N8YVKJ4I7,Submitted,Tue Jul 15 20:25:03 GMT 2014,Tue Jul 15 20:38:23 GMT 2014,Wed Jul 16 13:38:23 PDT 2014,,,,800,0% (0/0),0% (0/0),0% (0/0),8717858,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,31Q0U3WYDQTY24O7KY1ASM7K4Y8177,A3LMBD00DY11MJ,Submitted,Tue Jul 15 20:26:03 GMT 2014,Tue Jul 15 20:38:30 GMT 2014,Wed Jul 16 13:38:30 PDT 2014,,,,747,0% (0/0),0% (0/0),0% (0/0),5774072,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3DIP6YHAPD61MJN26ROVD6M94RJ8EL,A1FVXS8IM5QYO8,Submitted,Tue Jul 15 20:29:06 GMT 2014,Tue Jul 15 20:38:43 GMT 2014,Wed Jul 16 13:38:43 PDT 2014,,,,577,0% (0/0),0% (0/0),0% (0/0),4953377,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3OS4RQUCRATCUVL54ESBMQXAOYIBF4,A7TUG10LNB586,Submitted,Tue Jul 15 20:33:28 GMT 2014,Tue Jul 15 20:38:56 GMT 2014,Wed Jul 16 13:38:56 PDT 2014,,,,328,0% (0/0),0% (0/0),0% (0/0),6097103,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3SITXWYCNWNTUHCQ48YXSXXHS3EXBH,A25173Z4W2QR3I,Submitted,Tue Jul 15 20:30:04 GMT 2014,Tue Jul 15 20:39:14 GMT 2014,Wed Jul 16 13:39:14 PDT 2014,,,,550,0% (0/0),0% (0/0),0% (0/0),1465611,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,384PI804XTFKEDNHCIVL98K6MKG0SR,A1LX3YP9PCKI72,Submitted,Tue Jul 15 20:29:26 GMT 2014,Tue Jul 15 20:39:15 GMT 2014,Wed Jul 16 13:39:15 PDT 2014,,,,589,0% (0/0),0% (0/0),0% (0/0),3502175,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3X1FV8S5JY5XH9F6KFPT5NRTS5YVGT,A39KXU2B7L9MAC,Submitted,Tue Jul 15 20:30:41 GMT 2014,Tue Jul 15 20:39:16 GMT 2014,Wed Jul 16 13:39:16 PDT 2014,,,,515,0% (0/0),0% (0/0),0% (0/0),9561170,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3JPSL1DZ5TDJZDTUWOBSZKMD87JNAS,A2XSOOBL4HGQJQ,Submitted,Tue Jul 15 20:27:49 GMT 2014,Tue Jul 15 20:39:26 GMT 2014,Wed Jul 16 13:39:26 PDT 2014,,,,697,0% (0/0),0% (0/0),0% (0/0),9046856,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,36TFCYNS45O3LUFC408TE80FNGJXHX,A1JY8OZHGDL9GR,Submitted,Tue Jul 15 20:27:26 GMT 2014,Tue Jul 15 20:39:35 GMT 2014,Wed Jul 16 13:39:35 PDT 2014,,,,729,0% (0/0),0% (0/0),0% (0/0),5749889,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3X3OR7WPZ0EFSPXUNDBZQ1CTDOK8L8,A2Y9AA8N42PZT8,Submitted,Tue Jul 15 20:30:51 GMT 2014,Tue Jul 15 20:39:56 GMT 2014,Wed Jul 16 13:39:56 PDT 2014,,,,545,0% (0/0),0% (0/0),0% (0/0),3142528,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3ZWFC4W1UVLZA22U0BE1M52E6KMFRM,A3J944EC82P9E0,Submitted,Tue Jul 15 20:27:43 GMT 2014,Tue Jul 15 20:39:56 GMT 2014,Wed Jul 16 13:39:56 PDT 2014,,,,733,0% (0/0),0% (0/0),0% (0/0),5165970,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3GM6G9ZBKOBIWR73QNN9HAN5R6UMTC,A11HNSZYF4BY14,Submitted,Tue Jul 15 20:25:18 GMT 2014,Tue Jul 15 20:39:57 GMT 2014,Wed Jul 16 13:39:57 PDT 2014,,,,879,0% (0/0),0% (0/0),0% (0/0),3530864,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3L6L49WXW1B07Z77JN5FS00RPCO54A,A3OR7ZHXSOIL4T,Submitted,Tue Jul 15 20:28:31 GMT 2014,Tue Jul 15 20:40:00 GMT 2014,Wed Jul 16 13:40:00 PDT 2014,,,,689,0% (0/0),0% (0/0),0% (0/0),2967837,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3D4CH1LGEB7ZK223HEKXD52W1DGG9Z,A1WCQNE6YD0OXZ,Submitted,Tue Jul 15 20:29:35 GMT 2014,Tue Jul 15 20:40:21 GMT 2014,Wed Jul 16 13:40:21 PDT 2014,,,,646,0% (0/0),0% (0/0),0% (0/0),501243,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3V0Z7YWSIZE72F7ZL0443JXSIMTV2A,A6A5CPOIDH9LJ,Submitted,Tue Jul 15 20:28:16 GMT 2014,Tue Jul 15 20:40:26 GMT 2014,Wed Jul 16 13:40:26 PDT 2014,,,,730,0% (0/0),0% (0/0),0% (0/0),6298503,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3RXCAC0YIS3Z6XJTCMEJD97LH7YG8A,AUJTK82RQURYV,Submitted,Tue Jul 15 20:29:37 GMT 2014,Tue Jul 15 20:40:44 GMT 2014,Wed Jul 16 13:40:44 PDT 2014,,,,667,0% (0/0),0% (0/0),0% (0/0),9065517,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3WAKVUDHUXUEB1F5MMBU3OCHFV77UE,A27Z95LLMJ3UOM,Submitted,Tue Jul 15 20:26:11 GMT 2014,Tue Jul 15 20:41:01 GMT 2014,Wed Jul 16 13:41:01 PDT 2014,,,,890,0% (0/0),0% (0/0),0% (0/0),9927872,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,32XVDSJFP0BOCSDQ783DGNEFRTI2M1,AJSTOFYJCC87B,Submitted,Tue Jul 15 20:26:36 GMT 2014,Tue Jul 15 20:41:20 GMT 2014,Wed Jul 16 13:41:20 PDT 2014,,,,884,0% (0/0),0% (0/0),0% (0/0),7587713,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,388U7OUMF8F8DYN4XTVGJYFA0IX0R3,A3HTLXAPOBCVVO,Submitted,Tue Jul 15 20:29:34 GMT 2014,Tue Jul 15 20:41:38 GMT 2014,Wed Jul 16 13:41:38 PDT 2014,,,,724,0% (0/0),0% (0/0),0% (0/0),581361,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,39ASUFLU6YLR1KOAEZ0NT532V0REXY,A1IZ4NX41GKU4X,Submitted,Tue Jul 15 20:26:36 GMT 2014,Tue Jul 15 20:41:47 GMT 2014,Wed Jul 16 13:41:47 PDT 2014,,,,911,0% (0/0),0% (0/0),0% (0/0),6595581,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,3A0EX8ZRN92IUM2094KZBB4QU97YBN,A25P3JL55LN0DG,Submitted,Tue Jul 15 20:23:19 GMT 2014,Tue Jul 15 20:41:48 GMT 2014,Wed Jul 16 13:41:48 PDT 2014,,,,1109,0% (0/0),0% (0/0),0% (0/0),6084293,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,37TRT2X24R5SZX71N4JW1OP2H50JBG,A2551EKB87S2XY,Submitted,Tue Jul 15 20:34:28 GMT 2014,Tue Jul 15 20:41:50 GMT 2014,Wed Jul 16 13:41:50 PDT 2014,,,,442,0% (0/0),0% (0/0),0% (0/0),2313213,,
37PGLWGSJTKVA5TVLX6N06Y9QJDIK6,3VKSEF3048C417617CEE6A8BQK20N0,Answer a short survey about situations and events,sort and relabel strange situations and events (<20 mins.),"survey, demographics, questionnaire, opinion, short",$1.50 ,Tue Jul 15 20:22:07 GMT 2014,200,BatchId:1604488;,10800,86400,Tue Jul 29 20:22:07 GMT 2014,,,340UGXU9DZFGMRG14KEA92SK1DDUVS,A2DU76P3SED4T6,Submitted,Tue Jul 15 20:26:44 GMT 2014,Tue Jul 15 20:41:56 GMT 2014,Wed Jul 16 13:41:56 PDT 2014,,,,912,0% (0/0),0% (0/0),0% (0/0),5995645,,
